"scientificName","scientificNameAuthorship","subtaxonAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","specificEpithet","hybrid","subspecies","variety","establishmentMeans","provincialStatus","nationalStatus","firstReported","firstReportedBy","firstReportedSource","firstReportedCollectionNumber","firstReportedGBIF","lastReported","lastReportedBy","lastReportedSource","lastReportedCollectionNumber","lastReportedGBIF","recordCount","reportingStatus","iNatObservationStatus","notes","ID","statsCode"
"Evasterias troschelii","(Stimpson, 1862)","","mottled star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","",,"Evasterias","troschelii",,"",,"native","unlisted","","1968-08-02","Andy Lamb","PMLS","",,"2023-04-04","Dave Zeuss Cochrane","iNaturalist","",,243,"confirmed","observed","",84265,"VAS"
"Florometra serratissima","A.H. Clark, 1907","","feather star","Animalia","Echinodermata","Crinozoa","","Crinoidea","Articulata","","Comatulida","","Antedonoidea","Antedonidae","Heliometrinae",,"Florometra","serratissima",,"",,"native","unlisted","","1960-06-21","Dan Quayle","RBCM","009-00308-001",,"2021-03-07","Dave Zeuss Cochrane","iNaturalist","",,120,"confirmed","observed","",195902,"VAS"
"Gorgonocephalus eucnemis","(Müller & Troschel, 1842)","","basket star","Animalia","Echinodermata","Asterozoa","","Ophiuroidea","Myophiuroidea","Euryophiurida","Euryalida","","","Gorgonocephalidae","Gorgonocephalinae",,"Gorgonocephalus","eucnemis",,"",,"native","unlisted","","1971-08-21","Andy Lamb","PMLS","",,"2021-06-27","Dave Zeuss Cochrane","iNaturalist","",,45,"confirmed","observed","",465153,"VAS"
"Henricia aspera aspera","Fisher, 1906","","ridged blood star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Echinasteridae","",,"Henricia","aspera",,"aspera",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"1999-10-02","Andy Lamb","PMLS","",,27,"reported","unobserved","",293168,"VAS"
"Henricia leviuscula complex","","","Pacific blood star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Echinasteridae","",,"Henricia","",,"",,"","","","1973-09-21","Andy Lamb","PMLS","",,"2022-02-12","Dave Zeuss Cochrane","iNaturalist","",,144,"confirmed","observed","",47664,"VAS"
"Henricia sanguinolenta","(O.F. Müller, 1776)","","fat blood star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Echinasteridae","",,"Henricia","sanguinolenta",,"",,"native","unlisted","","2009-10-10","Andy Lamb","PMLS","",,"2009-10-10","Andy Lamb","PMLS","",,1,"reported","unobserved","",62364,"VAS"
"Hippasteria phrygiana","(Parelius, 1768)","","spiny red star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Goniasteridae","Hippasterinae",,"Hippasteria","phrygiana",,"",,"native","unlisted","","1971-08-21","Andy Lamb","PMLS","",,"1971-08-21","Andy Lamb","PMLS","",,1,"reported","unobserved","",464048,"VAS"
"Leptasterias hexactis","(Stimpson, 1862)","","colourful six-armed star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","",,"Leptasterias","hexactis",,"",,"native","unlisted","","1993-08-16","Andy Lamb","PMLS","",,"2008-11-12","Andy Lamb","PMLS","",,4,"confirmed","unobserved","",117691,"VAS"
"Leptosynapta transgressor","Heding, 1928","","subtidal burrowing sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Paractinopoda","","Apodida","","","Synaptidae","",,"Leptosynapta","transgressor",,"",,"native","unlisted","","2013-10-20","Andy Lamb","PMLS","",,"2013-10-20","Andy Lamb","PMLS","",,1,"reported","unobserved","",873898,"VAS"
"Luidia foliolata","Grube, 1866","","sand star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Paxillosida","","","Luidiidae","",,"Luidia","foliolata",,"",,"native","unlisted","","1959-12-11","Dan Quayle","RBCM","977-00454-001",,"2013-10-23","Andy Lamb","PMLS","",,18,"confirmed","unobserved","",195859,"VAS"
"Mediaster aequalis","Stimpson, 1857","","vermilion star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Goniasteridae","Mediasterinae",,"Mediaster","aequalis",,"",,"native","unlisted","","1971-08-21","Andy Lamb","PMLS","",,"2021-07-27","Dave Zeuss Cochrane","iNaturalist","",,156,"confirmed","observed","",293174,"VAS"
"Mesocentrotus franciscanus","(A. Agassiz, 1863)","","red sea urchin","Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea","Echinacea","Camarodonta","","Odontophora","Strongylocentrotidae","",,"Mesocentrotus","franciscanus",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-06-26","Dave Zeuss Cochrane","iNaturalist","",,226,"confirmed","observed","",992313,"VAS"
"Ophiopholis kennerlyi","Lyman, 1860","","daisy brittle star","Animalia","Echinodermata","Asterozoa","","Ophiuroidea","Myophiuroida","Ophintegrida","Amphilepidida","Gnathophiurina","Ophiactoidea","Ophiopholidae","",,"Ophiopholis","kennerlyi",,"",,"native","unlisted","","1981-05-31","Andy Lamb","PMLS","",,"2019-03-17","Andy Lamb","PMLS","",,101,"confirmed","observed","",129228,"VAS"
"Ophiura luetkenii","(Lyman, 1860)","","gray brittle star","Animalia","Echinodermata","Asterozoa","","Ophiuroidea","Myophiuroidea","Euryophiurida","Ophiurida","Ophiurina","","Ophiuridae","Ophiurinae",,"Ophiura","luetkenii",,"",,"native","unlisted","","1973-06-14","Philip Lambert","RBCM","973-00137-009",,"2022-12-26","Dave Zeuss Cochrane","iNaturalist","",,101,"confirmed","observed","misspelled 'Ophiura lutkeni' in GBIF dataset",255865,"VAS"
"Ophiura sarsii","Lütken, 1855","","notched brittle star","Animalia","Echinodermata","Asterozoa","","Ophiuroidea","Myophiuroidea","Euryophiurida","Ophiurida","Ophiurina","","Ophiuridae","Ophiurinae",,"Ophiura","sarsii",,"",,"native","unlisted","","1993-05-09","Charlie Gibbs","PMLS","",,"2009-07-04","Andy Lamb","PMLS","",,10,"confirmed","unobserved","",202051,"VAS"
"Orthasterias koehleri","(de Loriol, 1897)","","rainbow star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","",,"Orthasterias","koehleri",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2019-05-04","Stefania Gorgopa","PMLS","",,167,"confirmed","observed","",47669,"VAS"
"Pentamera sp.","","","sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Phyllophoridae","",,"Pentamera","",,"",,"","","","2006-06-30","Andy Lamb","PMLS","",,"2006-06-30","Andy Lamb","PMLS","",,1,"reported","unobserved","",171674,"VAS"
"Pisaster brevispinus","(Stimpson, 1857)","","giant pink star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","",,"Pisaster","brevispinus",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2023-04-04","Dave Zeuss Cochrane","iNaturalist","",,146,"confirmed","observed","",49539,"VAS"
"Pisaster ochraceus","(Brandt, 1835)","","ochre star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","",,"Pisaster","ochraceus",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2022-11-26","Alex Niese","iNaturalist","",,299,"confirmed","observed","",49699,"VAS"
"Psolidium bidiscum","Lambert, 1996","","pale creeping pedal sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Psolidae","",,"Psolidium","bidiscum",,"",,"native","unlisted","","1996-09-28","Charlie Gibbs","PMLS","",,"1996-09-28","Charlie Gibbs","PMLS","",,1,"reported","unobserved","",873892,"VAS"
"Psolus chitonoides","Clark, 1901","","creeping pedal sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Psolidae","",,"Psolus","chitonoides",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2019-05-04","","iNaturalist","",,139,"confirmed","observed","",473064,"VAS"
"Psolus squamatus","(O.F. Müller, 1776)","","white creeping pedal sea cucumber","Animalia","Echinodermata","Echinozoa","","Holothuroidea","Actinopoda","","Dendrochirotida","","","Psolidae","",,"Psolus","squamatus",,"",,"native","unlisted","","2008-10-09","Andy Lamb","PMLS","",,"2011-11-25","Andy Lamb","PMLS","",,2,"confirmed","unobserved","",293149,"VAS"
"Pteraster tesselatus","Ives, 1888","","slime star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Spinulosacea","Spinulosida","","","Pterasteridae","",,"Pteraster","tesselatus",,"",,"native","unlisted","","1971-08-21","Andy Lamb","PMLS","",,"2017-06-25","Jackson W.F. Chu","iNaturalist","",,88,"confirmed","observed","",194701,"VAS"
"Pycnopodia helianthoides","(Brandt, 1835)","","sunflower star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","Pycnopodiinae",,"Pycnopodia","helianthoides",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2021-07-27","Dave Zeuss Cochrane","iNaturalist","",,193,"confirmed","observed","",47673,"VAS"
"Solaster dawsoni","Verrill, 1880","","morning sun star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Solasteridae","",,"Solaster","dawsoni",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2014-01-03","Andy Lamb","PMLS","",,119,"confirmed","unobserved","",117692,"VAS"
"Solaster endeca","(Linnaeus, 1771)","","northern sun star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Solasteridae","",,"Solaster","endeca",,"",,"native","unlisted","","2006-06-23","Andy Lamb","PMLS","",,"2017-03-18","Andy Lamb","PMLS","",,12,"confirmed","unobserved","",371725,"VAS"
"Solaster stimpsoni","Verrill, 1880","","striped sun star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Valvatacea","Valvatida","","","Solasteridae","",,"Solaster","stimpsoni",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2016-02-27","Andy Lamb","PMLS","",,142,"confirmed","observed","",208013,"VAS"
"Strongylocentrotus droebachiensis","(O.F. Müller, 1776)","","green sea urchin","Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea","Echinacea","Camarodonta","","Odontophora","Strongylocentrotidae","",,"Strongylocentrotus","droebachiensis",,"",,"native","unlisted","","1969-02-21","Andy Lamb","PMLS","",,"2023-03-25","Dave Zeuss Cochrane","iNaturalist","",,178,"confirmed","observed","",120070,"VAS"
"Strongylocentrotus pallidus","(G.O. Sars, 1871)","","white sea urchin","Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea","Echinacea","Camarodonta","","Odontophora","Strongylocentrotidae","",,"Strongylocentrotus","pallidus",,"",,"native","unlisted","","1986-04-08","","RBCM","986-00191-013",,"2005-12-10","Andy Lamb","PMLS","",,3,"confirmed","unobserved","",129221,"VAS"
"Strongylocentrotus purpuratus","(Stimpson, 1857)","","purple urchin","Animalia","Echinodermata","Echinozoa","","Echinoidea","Euechinoidea ","Echinacea","Camarodonta","","Odontophora","Strongylocentrotidae","",,"Strongylocentrotus","purpuratus",,"",,"native","unlisted","","1986-04-08","","RBCM","986-00191-012",,"1986-04-08","","RBCM","986-00191-012",,1,"reported","unobserved","",48035,"VAS"
"Stylasterias forreri","(de Loriol, 1887)","","velcro star","Animalia","Echinodermata","Asterozoa","","Asteroidea","","Forcipulatacea","Forcipulatida","","","Asteriidae","",,"Stylasterias","forreri",,"",,"native","unlisted","","1973-09-20","Andy Lamb","PMLS","",,"2011-09-07","Andy Lamb","PMLS","",,22,"confirmed","unobserved","",255883,"VAS"
