"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","subphylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","cell_id"
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1622","Charlie Gibbs",NA,"","1995-02-25",1995,2,25,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,96,NA,"present","","",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1712","Charlie Gibbs",NA,"","1995-02-25",1995,2,25,"HumanObservation","Alcala Point",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,69,NA,"present","","",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",392
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:1797","Charlie Gibbs",NA,"","1995-02-25",1995,2,25,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,62,NA,"present","","",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:3346","Andy Lamb",NA,"","2006-03-05",2006,3,5,"HumanObservation","False Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,65,NA,"present","","",1,"","native","unlisted","",NA,"","","Crossaster papposus","","",214
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:3458","Andy Lamb",NA,"","2006-06-23",2006,6,23,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,91,NA,"present","","",2,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:3602","Andy Lamb",NA,"","2006-06-30",2006,6,30,"HumanObservation","Lighthouse Bay",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,56,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:3822","Andy Lamb",NA,"","2006-09-28",2006,9,28,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,62,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:4042","Andy Lamb",NA,"","2006-11-11",2006,11,11,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,78,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:4153","Andy Lamb",NA,"","2006-11-11",2006,11,11,"HumanObservation","Spanish Hills wall",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,80,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",370
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:4466","Charlie Gibbs",NA,"","2006-12-02",2006,12,2,"HumanObservation","Spanish Hills wall",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,106,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",370
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5000","Andy Lamb",NA,"","2007-10-14",2007,10,14,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,81,NA,"present","","Count: many",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5101","Andy Lamb",NA,"","2007-10-21",2007,10,21,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,86,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5522","Andy Lamb",NA,"","2007-12-15",2007,12,15,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,71,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5699","Andy Lamb",NA,"","2008-02-03",2008,2,3,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,81,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5794","Andy Lamb",NA,"","2008-02-16",2008,2,16,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,81,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:5920","Andy Lamb",NA,"","2008-02-16",2008,2,16,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,91,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:6250","Andy Lamb",NA,"","2008-03-01",2008,3,1,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,102,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:6334","Andy Lamb",NA,"","2008-03-07",2008,3,7,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,71,NA,"present","","Count: many",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:6430","Andy Lamb",NA,"","2008-03-07",2008,3,7,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,71,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:6914","Andy Lamb",NA,"","2008-04-27",2008,4,27,"HumanObservation","Walker Rock",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,110,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",191
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:7175","Andy Lamb",NA,"","2008-06-14",2008,6,14,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,78,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:7238","Andy Lamb",NA,"","2008-06-15",2008,6,15,"HumanObservation","False Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,71,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",214
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:7333","Andy Lamb",NA,"","2008-06-21",2008,6,21,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,76,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:7666","Andy Lamb",NA,"","2008-07-19",2008,7,19,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,77,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:8147","Andy Lamb",NA,"","2008-10-05",2008,10,5,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,85,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:8250","Andy Lamb",NA,"","2008-10-06",2008,10,6,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,63,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:8427","Andy Lamb",NA,"","2008-10-07",2008,10,7,"HumanObservation","Dionisio Bay",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,88,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:8612","Andy Lamb",NA,"","2008-10-09",2008,10,9,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,83,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:8713","Andy Lamb",NA,"","2008-10-10",2008,10,10,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,104,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:8799","Andy Lamb",NA,"","2008-10-10",2008,10,10,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,83,NA,"present","","",1,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9126","Andy Lamb",NA,"","2008-12-29",2008,12,29,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,76,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9210","Andy Lamb",NA,"","2009-01-02",2009,1,2,"HumanObservation","Spanish Hills wall",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,106,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",370
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9286","Andy Lamb",NA,"","2009-01-03",2009,1,3,"HumanObservation","Galiano Wall East",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,81,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",259
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9366","Andy Lamb",NA,"","2009-01-03",2009,1,3,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,85,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9575","Andy Lamb",NA,"","2009-01-30",2009,1,30,"HumanObservation","Outer Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,61,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",417
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9694","Andy Lamb",NA,"","2009-02-08",2009,2,8,"HumanObservation","Outer Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,90,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",417
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9814","Andy Lamb",NA,"","2009-02-14",2009,2,14,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,92,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:9929","Andy Lamb",NA,"","2009-02-14",2009,2,14,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,75,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:10031","Andy Lamb",NA,"","2009-03-07",2009,3,7,"HumanObservation","Spanish Hills Store",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,73,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",347
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:10131","Andy Lamb",NA,"","2009-03-07",2009,3,7,"HumanObservation","Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,73,NA,"present","","Count: some",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",416
"Crossaster papposus","(Linnaeus, 1767)",192687,"Animalia","Echinodermata","Asterozoa","Asteroidea","Valvatida","",NA,"","Solasteridae","Crossaster",NA,"papposus","","species","PMLS","","","Pacific Marine Life Survey Dive Records","imerss.org:PMLS:10616","Andy Lamb",NA,"","2009-04-04",2009,4,4,"HumanObservation","Outer Dionisio Reef",NA,"Galiano Island","British Columbia","Canada","CA",500,"","","","",NA,79,NA,"present","","Count: few",NA,"","native","unlisted","",NA,"","","Crossaster papposus","","",417
